city,consultation_fee,degree,dp_score,location,name,npv,profile_url,scraped_at,speciality,year_of_experience
Delhi,1500,MBBS,90.0,Saket,Dr. Rahul Nagar,0,https://www.practo.com/delhi/doctor/dr-rahul-nagar-dermatologist-cosmetologist?practice_id=699949&specialization=Dermatologist&referrer=doctor_listing&page_uid=478c04ef-fe62-428a-899f-5121df2722ac,2025-08-16T23:44:37.183312,Dermatologist,
Delhi,800,MBBS,,,Dr. Richa Gupta,,https://www.practo.com/delhi/doctor/dr-richa-gupta-2-gynecologist-obstetrician-3/recommended?practice_id=1457409&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:44:40.383628,Gynecologist,
Delhi,800,MBBS,,Chokhandi,Dr. Richa Gupta,,https://www.practo.com/delhi/doctor/dr-richa-gupta-2-gynecologist-obstetrician-3?practice_id=1457409&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:44:43.273616,Gynecologist,
Delhi,500,MBBS,,Uttam Nagar,Dr. Priyanka Upadhyay,,https://www.practo.com/delhi/doctor/dr-priyanka-upadhyay-gynecologist-obstetrician-1?practice_id=795898&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:44:46.175773,Gynecologist,
Delhi,800,MBBS,,,Dr. Sunita Kumari,,https://www.practo.com/delhi/doctor/dr-sunita-kumari-gynecologist-obstetrician/recommended?practice_id=1691418&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:44:49.363123,Gynecologist,
Delhi,800,MBBS,,Janakpuri,Dr. Sunita Kumari,,https://www.practo.com/delhi/doctor/dr-sunita-kumari-gynecologist-obstetrician?practice_id=1691418&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:44:52.323623,Gynecologist,
Delhi,800,MBBS,,,Dr. Kamlesh Kumari,,https://www.practo.com/delhi/doctor/dr-kamlesh-kumari-gynecologist-obstetrician/recommended?practice_id=1653498&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:44:55.254605,Gynecologist,
Delhi,800,MBBS,,Gujranwala Town,Dr. Kamlesh Kumari,,https://www.practo.com/delhi/doctor/dr-kamlesh-kumari-gynecologist-obstetrician?practice_id=1653498&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:44:58.284081,Gynecologist,
Delhi,700,MBBS,,,Dr. Seema Gupta,,https://www.practo.com/delhi/doctor/dr-seema-gupta-4-gynecologist-obstetrician-1/recommended?practice_id=679548&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:45:01.374663,Gynecologist,
Delhi,700,MBBS,,Patparganj,Dr. Seema Gupta,,https://www.practo.com/delhi/doctor/dr-seema-gupta-4-gynecologist-obstetrician-1?practice_id=679548&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:45:04.294701,Gynecologist,
Delhi,1200,MBBS,,,Dr. Bharti Priyanka,,https://www.practo.com/delhi/doctor/dr-bharti-priyanka-gynecologist-obstetrician/recommended?practice_id=1455974&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:45:07.342248,Gynecologist,
Delhi,1200,MBBS,,Kalkaji,Dr. Bharti Priyanka,,https://www.practo.com/delhi/doctor/dr-bharti-priyanka-gynecologist-obstetrician?practice_id=1455974&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:45:10.895155,Gynecologist,
Delhi,800,MBBS,,,Dr. Purnima Jain,,https://www.practo.com/delhi/doctor/dr-dr-purnima-jain-gynecologist-obstetrician/recommended?practice_id=1124655&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:45:13.453339,Gynecologist,
Delhi,800,MBBS,,Shalimar Bagh,Dr. Purnima Jain,,https://www.practo.com/delhi/doctor/dr-dr-purnima-jain-gynecologist-obstetrician?practice_id=1124655&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:45:16.325080,Gynecologist,
Delhi,700,MBBS,95.0,,Dr. Pratibha Gupta,0,https://www.practo.com/delhi/doctor/dr-pratibha-gupta-gynecologist-obstetrician/recommended?practice_id=712320&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:45:19.440462,Gynecologist,
Delhi,700,MBBS,95.0,Janakpuri,Dr. Pratibha Gupta,0,https://www.practo.com/delhi/doctor/dr-pratibha-gupta-gynecologist-obstetrician?practice_id=712320&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:45:22.457202,Gynecologist,
Delhi,800,MBBS,82.0,,Dr. Pooja Gupta,0,https://www.practo.com/delhi/doctor/dr-pooja-gupta-7/recommended?practice_id=1134195&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:45:25.493795,Gynecologist,
Delhi,800,MBBS,82.0,Shastri Nagar,Dr. Pooja Gupta,0,https://www.practo.com/delhi/doctor/dr-pooja-gupta-7?practice_id=1134195&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:45:28.376023,Gynecologist,
Delhi,1500,MBBS,90.0,,Dr. Helai Gupta,0,https://www.practo.com/delhi/doctor/dr-helai-gupta-gynecologist-obstetrician/recommended?practice_id=1422452&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:45:31.441566,Gynecologist,
Delhi,1500,MBBS,90.0,East Of Kailash,Dr. Helai Gupta,0,https://www.practo.com/delhi/doctor/dr-helai-gupta-gynecologist-obstetrician?practice_id=1422452&specialization=Gynecologist&referrer=doctor_listing&page_uid=5517a564-7311-4a11-b417-41f8a3ff7753,2025-08-16T23:45:34.361566,Gynecologist,
Delhi,1200,MBBS,100.0,,Dr. Jotinder Khanna,0,https://www.practo.com/delhi/doctor/dr-jotinder-khanna-surgeon/recommended?practice_id=1191079&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:45:37.440022,bariatric surgeon,
Delhi,1200,MBBS,100.0,Alaknanda,Dr. Jotinder Khanna,0,https://www.practo.com/delhi/doctor/dr-jotinder-khanna-surgeon?practice_id=1191079&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:45:40.659334,bariatric surgeon,
Delhi,1200,MBBS,,,Dr. Sumeet Shah,,https://www.practo.com/delhi/doctor/dr-sumeet-shah-surgeon-1-224592/recommended?practice_id=1129924&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:45:43.522233,bariatric surgeon,
Delhi,1200,MBBS,,Greater Kailash Part 1,Dr. Sumeet Shah,,https://www.practo.com/delhi/doctor/dr-sumeet-shah-surgeon-1-224592?practice_id=1129924&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:45:46.507818,bariatric surgeon,
Delhi,2500,MBBS,98.0,,Dr. Mohit Jain,0,https://www.practo.com/delhi/doctor/dr-mohit-jain-general-surgeon/recommended?practice_id=680128&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:45:49.423813,bariatric surgeon,
Delhi,2500,MBBS,98.0,Pusa Road,Dr. Mohit Jain,0,https://www.practo.com/delhi/doctor/dr-mohit-jain-general-surgeon?practice_id=680128&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:45:52.393290,bariatric surgeon,
Delhi,1500,MBBS,,,Dr. Rajesh Khullar,,https://www.practo.com/delhi/doctor/dr-rajesh-khullar-surgeon/recommended?practice_id=702104&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:45:55.462430,bariatric surgeon,
Delhi,1500,MBBS,,Saket,Dr. Rajesh Khullar,,https://www.practo.com/delhi/doctor/dr-rajesh-khullar-surgeon?practice_id=702104&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:45:58.418347,bariatric surgeon,
Delhi,1500,MBBS,,,Dr. Manish Baijal,,https://www.practo.com/delhi/doctor/dr-manish-baijal-surgeon/recommended?practice_id=702104&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:46:01.504128,bariatric surgeon,
Delhi,1500,MBBS,,Saket,Dr. Manish Baijal,,https://www.practo.com/delhi/doctor/dr-manish-baijal-surgeon?practice_id=702104&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:46:04.451715,bariatric surgeon,
Delhi,1000,MBBS,100.0,,Dr. Gauranga Saikia,0,https://www.practo.com/delhi/doctor/gauranga-saikia-1-general-surgeon/recommended?practice_id=702104&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:46:07.540178,bariatric surgeon,
Delhi,1000,MBBS,100.0,Saket,Dr. Gauranga Saikia,0,https://www.practo.com/delhi/doctor/gauranga-saikia-1-general-surgeon?practice_id=702104&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:46:10.526096,bariatric surgeon,
Delhi,1500,MBBS,88.0,,Dr. Pradeep Chowbey,0,https://www.practo.com/delhi/doctor/dr-pradeep-chowbey-bariatric-surgeon/recommended?practice_id=702104&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:46:13.601551,bariatric surgeon,
Delhi,1500,MBBS,88.0,Saket,Dr. Pradeep Chowbey,0,https://www.practo.com/delhi/doctor/dr-pradeep-chowbey-bariatric-surgeon?practice_id=702104&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:46:16.438392,bariatric surgeon,
Delhi,1500,MBBS,,Shalimar Bagh,Dr. Suresh Kumar Abrol,,https://www.practo.com/delhi/doctor/dr-suresh-kumar-abrol-laparoscopic-surgeon?practice_id=758837&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:46:19.435183,bariatric surgeon,
Delhi,800,MBBS,,Patparganj,Dr. Shailesh Gupta,,https://www.practo.com/delhi/doctor/dr-shailesh-gupta-1-general-surgery?practice_id=723180&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:46:22.839114,bariatric surgeon,
Delhi,1000,MD,,,Dr. Amit Bawa,,https://www.practo.com/delhi/doctor/amit-bawa-general-surgeon/recommended?practice_id=1365095&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:46:27.305352,bariatric surgeon,
Delhi,1000,MD,,Dwarka Sector 12,Dr. Amit Bawa,,https://www.practo.com/delhi/doctor/amit-bawa-general-surgeon?practice_id=1365095&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=42c77ec9-fec9-4d0d-8a5c-5887e7e56af3,2025-08-16T23:46:30.074130,bariatric surgeon,
Delhi,1000,MBBS,100.0,,Dr. Mahima Wadhwa,0,https://www.practo.com/delhi/doctor/dr-mahima-talwar-dermatologist-cosmetologist/recommended?practice_id=1041989&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:46:32.027241,Dermatologist,
Delhi,1000,MBBS,100.0,Shalimar Bagh,Dr. Mahima Wadhwa,0,https://www.practo.com/delhi/doctor/dr-mahima-talwar-dermatologist-cosmetologist?practice_id=1041989&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:46:34.496256,Dermatologist,
Delhi,1500,MBBS,,,Dr. Sandeep Arora,,https://www.practo.com/delhi/doctor/dr-sandeep-arora-1-dermatologist/recommended?practice_id=1132658&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:46:39.128263,Dermatologist,
Delhi,1500,MBBS,,Greater Kailash Part 1,Dr. Sandeep Arora,,https://www.practo.com/delhi/doctor/dr-sandeep-arora-1-dermatologist?practice_id=1132658&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:46:40.618394,Dermatologist,
Delhi,500,MBBS,,,Dr. Harsimran Kaur,,https://www.practo.com/delhi/doctor/dr-harsimran-kaur-dermatologist/recommended?practice_id=925304&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:46:43.546419,Dermatologist,
Delhi,500,MBBS,,Vasant Kunj,Dr. Harsimran Kaur,,https://www.practo.com/delhi/doctor/dr-harsimran-kaur-dermatologist?practice_id=925304&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:46:46.586640,Dermatologist,
Delhi,700,MBBS,86.0,,Dr. Jasmine Kohli,0,https://www.practo.com/delhi/doctor/jasmine-kohli-dermatologist/recommended?practice_id=1142542&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:46:49.703736,Dermatologist,
Delhi,700,MBBS,86.0,Dwarka Sector 7,Dr. Jasmine Kohli,0,https://www.practo.com/delhi/doctor/jasmine-kohli-dermatologist?practice_id=1142542&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:46:52.640109,Dermatologist,
Delhi,600,MBBS,99.0,,Dr. Jai Dhingra,0,https://www.practo.com/delhi/doctor/dr-jai-dhingra-dermatologist/recommended?practice_id=1118302&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:46:55.615421,Dermatologist,
Delhi,600,MBBS,99.0,Pitampura,Dr. Jai Dhingra,0,https://www.practo.com/delhi/doctor/dr-jai-dhingra-dermatologist?practice_id=1118302&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:46:58.684730,Dermatologist,
Delhi,1000,MBBS,100.0,,Dr. Richa Chaudhary,0,https://www.practo.com/delhi/doctor/richa-chaudhary-dermatologist-1/recommended?practice_id=1445599&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:47:01.757021,Dermatologist,
Delhi,1000,MBBS,100.0,Punjabi Bagh,Dr. Richa Chaudhary,0,https://www.practo.com/delhi/doctor/richa-chaudhary-dermatologist-1?practice_id=1445599&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:47:04.650117,Dermatologist,
Delhi,1000,MD,66.0,,Dr. Manjukeshari,0,https://www.practo.com/delhi/doctor/manjukeshari-dermatologist-1/recommended?practice_id=723180&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:47:07.590047,Dermatologist,
Delhi,1000,MD,66.0,Patparganj,Dr. Manjukeshari,0,https://www.practo.com/delhi/doctor/manjukeshari-dermatologist-1?practice_id=723180&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:47:10.636276,Dermatologist,
Delhi,1600,MBBS,69.0,,Dr. Mukesh Girdhar,0,https://www.practo.com/delhi/doctor/dr-mukesh-girdhar-dermatologist-cosmetologist/recommended?practice_id=723180&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:47:13.783484,Dermatologist,
Delhi,1600,MBBS,69.0,Patparganj,Dr. Mukesh Girdhar,0,https://www.practo.com/delhi/doctor/dr-mukesh-girdhar-dermatologist-cosmetologist?practice_id=723180&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:47:16.629301,Dermatologist,
Delhi,1500,MBBS,98.0,,Dr. Jyoti Gupta,0,https://www.practo.com/delhi/doctor/dr-dr-jyoti-gupta-dermatologist-cosmetologist/recommended?practice_id=1266476&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:47:19.678991,Dermatologist,
Delhi,1500,MBBS,98.0,Panchsheel Enclave,Dr. Jyoti Gupta,0,https://www.practo.com/delhi/doctor/dr-dr-jyoti-gupta-dermatologist-cosmetologist?practice_id=1266476&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:47:22.736365,Dermatologist,
Delhi,1500,MD,99.0,,Dr. Abhishek Sharma,0,https://www.practo.com/delhi/doctor/abhishek-sharma-2-dermatologist/recommended?practice_id=1152765&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:47:25.694059,Dermatologist,
Delhi,1500,MD,99.0,South Extension 1,Dr. Abhishek Sharma,0,https://www.practo.com/delhi/doctor/abhishek-sharma-2-dermatologist?practice_id=1152765&specialization=Dermatologist&referrer=doctor_listing&page_uid=cb333111-d709-4ac5-a42e-95cc1f8171d3,2025-08-16T23:47:28.695731,Dermatologist,
Delhi,1500,MBBS,88.0,,Dr. Shivani Sabharwal,0,https://www.practo.com/delhi/doctor/dr-shivani-sabharwal-gynecologist-obstetrician-2/recommended?practice_id=696578&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:47:31.768961,Gynecologist,
Delhi,1500,MBBS,88.0,Karol Bagh,Dr. Shivani Sabharwal,0,https://www.practo.com/delhi/doctor/dr-shivani-sabharwal-gynecologist-obstetrician-2?practice_id=696578&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:47:34.737731,Gynecologist,
Delhi,1000,MBBS,88.0,,Dr. Nilotpala Mohanty,0,https://www.practo.com/delhi/doctor/dr-nilotpala-mohanty-gynecologist-obstetrician/recommended?practice_id=1146990&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:47:37.944402,Gynecologist,
Delhi,1000,MBBS,88.0,Chattarpur,Dr. Nilotpala Mohanty,0,https://www.practo.com/delhi/doctor/dr-nilotpala-mohanty-gynecologist-obstetrician?practice_id=1146990&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:47:41.733235,Gynecologist,
Delhi,1000,MBBS,,,Dr. Sandhya Bansal,,https://www.practo.com/delhi/doctor/dr-sandhya-bansal-gynecologist-obstetrician-1/recommended?practice_id=1358772&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:47:43.733414,Gynecologist,
Delhi,1000,MBBS,,New Friends Colony,Dr. Sandhya Bansal,,https://www.practo.com/delhi/doctor/dr-sandhya-bansal-gynecologist-obstetrician-1?practice_id=1358772&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:47:46.645046,Gynecologist,
Delhi,500,MBBS,83.0,,Dr. Poonam Maggo,0,https://www.practo.com/delhi/doctor/poonam-maggo-gynecologist-obstetrician/recommended?practice_id=795898&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:47:49.740005,Gynecologist,
Delhi,500,MBBS,83.0,Uttam Nagar,Dr. Poonam Maggo,0,https://www.practo.com/delhi/doctor/poonam-maggo-gynecologist-obstetrician?practice_id=795898&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:47:52.760553,Gynecologist,
Delhi,1500,MBBS,,,Dr. Gurmeet Bansal,,https://www.practo.com/delhi/doctor/dr-gurmeet-bansal-gynecologist-obstetrician/recommended?practice_id=1422452&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:47:55.948178,Gynecologist,
Delhi,1500,MBBS,,East Of Kailash,Dr. Gurmeet Bansal,,https://www.practo.com/delhi/doctor/dr-gurmeet-bansal-gynecologist-obstetrician?practice_id=1422452&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:47:58.765096,Gynecologist,
Delhi,500,MBBS,100.0,,Dr. Pinky Sankhla,0,https://www.practo.com/delhi/doctor/pinky-s-tyagi-gynecologist-obstetrician/recommended?practice_id=1098712&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:48:01.887518,Gynecologist,
Delhi,500,MBBS,100.0,Nangloi,Dr. Pinky Sankhla,0,https://www.practo.com/delhi/doctor/pinky-s-tyagi-gynecologist-obstetrician?practice_id=1098712&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:48:04.792153,Gynecologist,
Delhi,1000,DNB,88.0,,Dr. Ruchi Malhotra,0,https://www.practo.com/delhi/doctor/ruchi-malhotra-gynecologist-obstetrician/recommended?practice_id=702626&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:48:07.903188,Gynecologist,
Delhi,1000,DNB,88.0,Kingsway Camp,Dr. Ruchi Malhotra,0,https://www.practo.com/delhi/doctor/ruchi-malhotra-gynecologist-obstetrician?practice_id=702626&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:48:10.907743,Gynecologist,
Delhi,1000,MBBS,96.0,,Dr. Preetinder Kaur,0,https://www.practo.com/delhi/doctor/dr-preetinder-bedi-gynecologist-obstetrician/recommended?practice_id=1577220&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:48:13.890012,Gynecologist,
Delhi,1000,MBBS,96.0,Shadipur,Dr. Preetinder Kaur,0,https://www.practo.com/delhi/doctor/dr-preetinder-bedi-gynecologist-obstetrician?practice_id=1577220&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:48:16.776282,Gynecologist,
Delhi,800,MBBS,,Dilshad Garden,Dr. Usha Rani,,https://www.practo.com/delhi/doctor/dr-usha-rani-3-gynecologist-obstetrician-7?practice_id=1070635&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:48:19.972984,Gynecologist,
Delhi,800,MBBS,100.0,,Dr. Sheetal Sabherwal,0,https://www.practo.com/delhi/doctor/dr-sheetal-sabherwal-gynecologist-obstetrician/recommended?practice_id=1169807&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:48:22.871727,Gynecologist,
Delhi,800,MBBS,100.0,Maharani Bagh,Dr. Sheetal Sabherwal,0,https://www.practo.com/delhi/doctor/dr-sheetal-sabherwal-gynecologist-obstetrician?practice_id=1169807&specialization=Gynecologist&referrer=doctor_listing&page_uid=8122ef36-39ab-4fc1-8e9c-ea38958082d9,2025-08-16T23:48:25.829727,Gynecologist,
Delhi,5000,MBBS,,Sarita Vihar,Dr. Bhoopendra Prasad,,https://www.practo.com/delhi/doctor/dr-bhupendra-prasad-laparoscopic-surgeon?practice_id=1374029&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:48:28.869815,bariatric surgeon,
Delhi,600,MBBS,,,Dr. S S Bhagat,,https://www.practo.com/delhi/doctor/dr-s-s-bhagat-general-surgeon-1/recommended?practice_id=723180&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:48:31.978856,bariatric surgeon,
Delhi,600,MBBS,,Patparganj,Dr. S S Bhagat,,https://www.practo.com/delhi/doctor/dr-s-s-bhagat-general-surgeon-1?practice_id=723180&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:48:34.808525,bariatric surgeon,
Delhi,1000,MBBS,,,Dr. Pradeep K Dewan,,https://www.practo.com/delhi/doctor/dr-pradeep-k-dewan-general-surgeon/recommended?practice_id=723180&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:48:38.138362,bariatric surgeon,
Delhi,1000,MBBS,,Patparganj,Dr. Pradeep K Dewan,,https://www.practo.com/delhi/doctor/dr-pradeep-k-dewan-general-surgeon?practice_id=723180&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:48:40.965691,bariatric surgeon,
Delhi,1800,MBBS,,Pusa Road,Dr. Ravindra Vats,,https://www.practo.com/delhi/doctor/dr-ravindra-vats-gastroenterologist?practice_id=680128&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:48:43.951744,bariatric surgeon,
Delhi,800,MBBS,,Shalimar Bagh,Dr. Rishi Jain,,https://www.practo.com/delhi/doctor/rishi-jain-general-surgeon?practice_id=1124655&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:48:46.950318,bariatric surgeon,
